frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
"0.000504000","0.000504000","1593619993.192786000",,"116.833434000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50536","1883","0x00000018","68","68","4880","405","0.001388000","0.000587000","14","4096","0x0000d976","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000031000","0.000031000","1593619993.192817000",,"116.833465000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50536","1883","0x00000019","68","68","4881","405","0.001388000","0.000031000","14","4096","0x00004f65",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000559000","0.000559000","1593619993.193376000",,"116.834024000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50539","1883","0x00000002","78","78","4882","406",,"0.000000000","0","65535","0x0000259e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000984000","0.000984000","1593619993.194360000",,"116.835008000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50536","0x00000010","60","60","4883","405","0.001388000","0.001543000","0","513","0x00009d62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593619993.194364000",,"116.835012000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50536","0x00000018","60","60","4884","405","0.001388000","0.000004000","4","513","0x00007d54",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619993.194364000",,"116.835012000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50502","0x00000018","68","68","4885","396","0.031918000","0.002165000","14","513","0x00008102",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619993.194365000",,"116.835013000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50536","0x00000011","60","60","4886","405",,"0.000001000","0","513","0x00009d5d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000110000","0.000110000","1593619993.194475000",,"116.835123000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50539","0x00000012","66","66","4887","406",,"0.001099000","0","65535","0x00005ade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000019000","0.000019000","1593619993.194494000",,"116.835142000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50536","1883","0x00000004","54","54","4888","405",,"0.000129000","0","0","0x00008051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.194495000",,"116.835143000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50536","1883","0x00000004","54","54","4889","405",,"0.000001000","0","0","0x00008051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619993.194495000",,"116.835143000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50502","1883","0x00000010","54","54","4890","396","0.031918000","0.000131000","0","4095","0x0000b302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000083000","0.000083000","1593619993.194578000",,"116.835226000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50539","1883","0x00000010","54","54","4891","406","0.001202000","0.000103000","0","4096","0x00008bb1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000388000","0.000388000","1593619993.194966000",,"116.835614000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50539","1883","0x00000018","68","68","4892","406","0.001202000","0.000388000","14","4096","0x0000d5a7","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000186000","0.000186000","1593619993.195152000",,"116.835800000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50539","1883","0x00000019","68","68","4893","406","0.001202000","0.000186000","14","4096","0x00004b96",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000566000","0.000566000","1593619993.195718000",,"116.836366000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50542","1883","0x00000002","78","78","4894","407",,"0.000000000","0","65535","0x000039e8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000798000","0.000798000","1593619993.196516000",,"116.837164000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50539","0x00000010","60","60","4895","406","0.001202000","0.001364000","0","513","0x00009993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000206000","0.000206000","1593619993.196722000",,"116.837370000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50542","0x00000012","66","66","4896","407",,"0.001004000","0","65535","0x00001c2a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000035000","0.000035000","1593619993.196757000",,"116.837405000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50542","1883","0x00000010","54","54","4897","407","0.001039000","0.000035000","0","4096","0x00004cfd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000103000","0.000103000","1593619993.196860000",,"116.837508000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50542","1883","0x00000018","68","68","4898","407","0.001039000","0.000103000","14","4096","0x000096f3","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000091000","0.000091000","1593619993.196951000",,"116.837599000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50539","0x00000018","60","60","4899","406","0.001202000","0.000435000","4","513","0x00007985",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000003000","0.000003000","1593619993.196954000",,"116.837602000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50502","0x00000018","68","68","4900","396","0.031918000","0.002459000","14","513","0x000080f4",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593619993.196955000",,"116.837603000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50539","0x00000011","60","60","4901","406",,"0.000004000","0","513","0x0000998e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000044000","0.000044000","1593619993.196999000",,"116.837647000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50539","1883","0x00000004","54","54","4902","406",,"0.000044000","0","0","0x0000b1ca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619993.196999000",,"116.837647000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50539","1883","0x00000004","54","54","4903","406",,"0.000000000","0","0","0x0000b1ca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.197000000",,"116.837648000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50502","1883","0x00000010","54","54","4904","396","0.031918000","0.000046000","0","4095","0x0000b2f4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000056000","0.000056000","1593619993.197056000",,"116.837704000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50542","1883","0x00000019","68","68","4905","407","0.001039000","0.000196000","14","4096","0x00000ce2",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000491000","0.000491000","1593619993.197547000",,"116.838195000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50545","1883","0x00000002","78","78","4906","408",,"0.000000000","0","65535","0x000002bc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000776000","0.000776000","1593619993.198323000",,"116.838971000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50542","0x00000010","60","60","4907","407","0.001039000","0.001267000","0","513","0x00005adf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000377000","0.000377000","1593619993.198700000",,"116.839348000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50545","0x00000012","66","66","4908","408",,"0.001153000","0","65535","0x0000dfc7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.198701000",,"116.839349000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50542","0x00000018","60","60","4909","407","0.001039000","0.000378000","4","513","0x00003ad1",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.198702000",,"116.839350000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50502","0x00000018","68","68","4910","396","0.031918000","0.001702000","14","513","0x000080e6",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000000000","0.000000000","1593619993.198702000",,"116.839350000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50542","0x00000011","60","60","4911","407",,"0.000001000","0","513","0x00005ada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000070000","0.000070000","1593619993.198772000",,"116.839420000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50545","1883","0x00000010","54","54","4912","408","0.001225000","0.000072000","0","4096","0x0000109b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000066000","0.000066000","1593619993.198838000",,"116.839486000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50542","1883","0x00000004","54","54","4913","407",,"0.000136000","0","0","0x0000c616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619993.198838000",,"116.839486000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50542","1883","0x00000004","54","54","4914","407",,"0.000000000","0","0","0x0000c616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619993.198838000",,"116.839486000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50502","1883","0x00000010","54","54","4915","396","0.031918000","0.000136000","0","4095","0x0000b2e6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000323000","0.000323000","1593619993.199161000",,"116.839809000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50545","1883","0x00000018","68","68","4916","408","0.001225000","0.000389000","14","4096","0x00005a91","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000089000","0.000089000","1593619993.199250000",,"116.839898000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50545","1883","0x00000019","68","68","4917","408","0.001225000","0.000089000","14","4096","0x0000d07f",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000576000","0.000576000","1593619993.199826000",,"116.840474000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50548","1883","0x00000002","78","78","4918","409",,"0.000000000","0","65535","0x00005ac5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000441000","0.000441000","1593619993.200267000",,"116.840915000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50545","0x00000010","60","60","4919","408","0.001225000","0.001017000","0","513","0x00001e7d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000496000","0.000496000","1593619993.200763000",,"116.841411000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50545","0x00000018","60","60","4920","408","0.001225000","0.000496000","4","513","0x0000fe6e",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000038000","0.000038000","1593619993.200801000",,"116.841449000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50545","1883","0x00000004","54","54","4921","408",,"0.000038000","0","0","0x00008eeb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000393000","0.000393000","1593619993.201194000",,"116.841842000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50502","0x00000018","68","68","4922","396","0.031918000","0.002356000","14","513","0x000080d8",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000006000","0.000006000","1593619993.201200000",,"116.841848000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50545","0x00000011","60","60","4923","408",,"0.000399000","0","513","0x00001e78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.201201000",,"116.841849000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50548","0x00000012","66","66","4924","409",,"0.001375000","0","65535","0x00008fd7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000123000","0.000123000","1593619993.201324000",,"116.841972000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50502","1883","0x00000010","54","54","4925","396","0.031918000","0.000130000","0","4095","0x0000b2d8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.201325000",,"116.841973000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50545","1883","0x00000004","54","54","4926","408",,"0.000125000","0","0","0x00008eeb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000053000","0.000053000","1593619993.201378000",,"116.842026000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50548","1883","0x00000010","54","54","4927","409","0.001552000","0.000177000","0","4096","0x0000c0aa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000569000","0.000569000","1593619993.201947000",,"116.842595000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50548","1883","0x00000018","68","68","4928","409","0.001552000","0.000569000","14","4096","0x00000aa1","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000209000","0.000209000","1593619993.202156000",,"116.842804000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50548","1883","0x00000019","68","68","4929","409","0.001552000","0.000209000","14","4096","0x0000808f",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000489000","0.000489000","1593619993.202645000",,"116.843293000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50551","1883","0x00000002","78","78","4930","410",,"0.000000000","0","65535","0x0000c53a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000303000","0.000303000","1593619993.202948000",,"116.843596000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50548","0x00000010","60","60","4931","409","0.001552000","0.000792000","0","513","0x0000ce8c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000182000","0.000182000","1593619993.203130000",,"116.843778000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50548","0x00000018","60","60","4932","409","0.001552000","0.000182000","4","513","0x0000ae7e",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000054000","0.000054000","1593619993.203184000",,"116.843832000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50548","1883","0x00000004","54","54","4933","409",,"0.000054000","0","0","0x0000e6f6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000522000","0.000522000","1593619993.203706000",,"116.844354000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50502","0x00000018","68","68","4934","396","0.031918000","0.002382000","14","513","0x000080ca",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000003000","0.000003000","1593619993.203709000",,"116.844357000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50548","0x00000011","60","60","4935","409",,"0.000525000","0","513","0x0000ce87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000041000","0.000041000","1593619993.203750000",,"116.844398000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50502","1883","0x00000010","54","54","4936","396","0.031918000","0.000044000","0","4095","0x0000b2ca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000008000","0.000008000","1593619993.203758000",,"116.844406000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50548","1883","0x00000004","54","54","4937","409",,"0.000049000","0","0","0x0000e6f6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.005029000","0.005029000","1593619993.208787000",,"116.849435000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50551","0x00000012","66","66","4938","410",,"0.006142000","0","65535","0x0000b8de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000071000","0.000071000","1593619993.208858000",,"116.849506000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50551","1883","0x00000010","54","54","4939","410","0.006213000","0.000071000","0","4096","0x0000e9b1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000210000","0.000210000","1593619993.209068000",,"116.849716000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50551","1883","0x00000018","68","68","4940","410","0.006213000","0.000210000","14","4096","0x000033a8","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000314000","0.000314000","1593619993.209382000",,"116.850030000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50551","1883","0x00000019","68","68","4941","410","0.006213000","0.000314000","14","4096","0x0000a996",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000746000","0.000746000","1593619993.210128000",,"116.850776000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50554","1883","0x00000002","78","78","4942","411",,"0.000000000","0","65535","0x0000b97c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000137000","0.000137000","1593619993.210265000",,"116.850913000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50551","0x00000010","60","60","4943","410","0.006213000","0.000883000","0","513","0x0000f793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000327000","0.000327000","1593619993.210592000",,"116.851240000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50557","1883","0x00000002","78","78","4944","412",,"0.000000000","0","65535","0x000050e2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000825000","0.000825000","1593619993.211417000",,"116.852065000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50551","0x00000018","60","60","4945","410","0.006213000","0.001152000","4","513","0x0000d785",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593619993.211421000",,"116.852069000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50554","0x00000012","66","66","4946","411",,"0.001293000","0","65535","0x0000b783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.211422000",,"116.852070000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50502","0x00000018","68","68","4947","396","0.031918000","0.007672000","14","513","0x000080bc",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000000000","0.000000000","1593619993.211422000",,"116.852070000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50551","0x00000011","60","60","4948","410",,"0.000005000","0","513","0x0000f78e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000211000","0.000211000","1593619993.211633000",,"116.852281000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","50557","0x00000012","66","66","4949","412",,"0.001041000","0","65535","0x0000eb79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000035000","0.000035000","1593619993.211668000",,"116.852316000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50551","1883","0x00000004","54","54","4950","410",,"0.000246000","0","0","0x0000516e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.211669000",,"116.852317000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50554","1883","0x00000004","54","54","4951","411",,"0.000248000","0","0","0x000045d4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593619993.211669000",,"116.852317000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50551","1883","0x00000004","54","54","4952","410",,"0.000001000","0","0","0x0000516e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593619993.211670000",,"116.852318000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","50502","1883","0x00000010","54","54","4953","396","0.031918000","0.000248000","0","4095","0x0000b2bc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
